farm_id_api,farm_name,farm_longitude,farm_latitude,station_source,station_timedata,crawled,station_city,station_nomos,station_longitude,station_latitude,temperature,humidity,wind,direction,yetos,barometer,dew_point,heat_index,wind_chill,solar_radiation
1,KFarm,22.413729,37.427095,SoDa,2025-09-14 22:48:39.000000,2025-09-15 00:00:31.378430+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.639999,68.148001,5.6,236.353745,0.0,938.701294,21.982269,,,145.844543
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:29:46.000000,2025-09-15 00:20:24.156691+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.040001,74.709002,7.1,233.62944,0.0,938.5,21.950001,,,40.086655
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:39:46.000000,2025-09-15 00:40:22.674919+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,24.530001,78.849001,5.5,255.176941,0.0,938.6,22.219999,,,19.407743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:59:46.000000,2025-09-15 01:00:28.844516+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,22.33,89.910001,22.7,286.301819,0.0,938.6,22.16,,,25.978437
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:29:46.000000,2025-09-15 01:20:23.396656+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.209999,89.910001,7.6,242.391541,0.0,939.2,21.049999,,,33.247398
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:39:47.000000,2025-09-15 01:40:24.555872+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.41,89.910001,5.8,254.675217,0.0,939.2,21.25,,,50.596195
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:59:47.000000,2025-09-15 02:00:23.439914+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.940001,89.910001,3.6,146.824677,0.0,939.0,21.780001,,,46.818493
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 02:20:23.846798+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 02:40:22.599965+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:00:07.000000,2025-09-15 03:00:22.993309+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.780001,89.910001,3.7,12.101785,0.0,939.4,20.620001,,,4.046264
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:30:07.000000,2025-09-15 03:20:23.273747+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.0,89.910001,1.2,98.181854,0.0,939.7,20.84,,,4.046265
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:40:07.000000,2025-09-15 03:40:22.604258+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.709999,89.910001,1.1,111.804565,0.0,939.8,20.549999,,,4.171591
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 04:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 04:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 04:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 15:59:46.000000,2025-09-15 05:00:31.378430+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.639999,68.148001,5.6,236.353745,0.0,938.4,20.879999,,,145.844543
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:29:46.000000,2025-09-15 05:20:24.156691+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.040001,74.709002,7.1,233.62944,0.0,938.5,21.950001,,,40.086655
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:39:46.000000,2025-09-15 05:40:22.674919+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,24.530001,78.849001,5.5,255.176941,0.0,938.6,22.219999,,,19.407743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:59:46.000000,2025-09-15 06:00:28.844516+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,22.33,89.910001,22.7,286.301819,0.0,938.6,22.16,,,25.978437
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:29:46.000000,2025-09-15 06:20:23.396656+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.209999,89.910001,7.6,242.391541,0.0,939.2,21.049999,,,33.247398
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:39:47.000000,2025-09-15 06:40:24.555872+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.41,89.910001,5.8,254.675217,0.0,939.2,21.25,,,50.596195
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:59:47.000000,2025-09-15 07:00:23.439914+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.940001,89.910001,3.6,146.824677,0.0,939.0,21.780001,,,46.818493
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 07:20:23.846798+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 07:40:22.599965+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:00:07.000000,2025-09-15 08:00:22.993309+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.780001,89.910001,3.7,12.101785,0.0,939.4,20.620001,,,4.046264
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:30:07.000000,2025-09-15 08:20:23.273747+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.0,89.910001,1.2,98.181854,0.0,939.7,20.84,,,4.046265
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:40:07.000000,2025-09-15 08:40:22.604258+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.709999,89.910001,1.1,111.804565,0.0,939.8,20.549999,,,4.171591
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 09:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 09:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 09:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 10:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 10:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 10:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 11:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 11:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 11:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 12:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 12:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 12:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 13:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 13:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 13:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 14:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 14:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 14:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 15:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 15:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 15:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 16:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 16:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 16:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 17:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 17:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 17:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 18:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 18:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 18:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 15:59:46.000000,2025-09-15 19:00:31.378430+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.639999,68.148001,5.6,236.353745,0.0,938.4,20.879999,,,145.844543
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:29:46.000000,2025-09-15 19:20:24.156691+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,25.040001,74.709002,7.1,233.62944,0.0,938.5,21.950001,,,40.086655
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:39:46.000000,2025-09-15 19:40:22.674919+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,24.530001,78.849001,5.5,255.176941,0.0,938.6,22.219999,,,19.407743
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 16:59:46.000000,2025-09-15 20:00:28.844516+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,22.33,89.910001,22.7,286.301819,0.0,938.6,22.16,,,25.978437
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:29:46.000000,2025-09-15 20:20:23.396656+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.209999,89.910001,7.6,242.391541,0.0,939.2,21.049999,,,33.247398
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:39:47.000000,2025-09-15 20:40:24.555872+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.41,89.910001,5.8,254.675217,0.0,939.2,21.25,,,50.596195
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 17:59:47.000000,2025-09-15 21:00:23.439914+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.940001,89.910001,3.6,146.824677,0.0,939.0,21.780001,,,46.818493
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 21:20:23.846798+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 18:29:47.000000,2025-09-15 21:40:22.599965+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.379999,89.910001,4.3,32.423573,0.0,939.2,21.219999,,,4.690801
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:00:07.000000,2025-09-15 22:00:22.993309+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.780001,89.910001,3.7,12.101785,0.0,939.4,20.620001,,,4.046264
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:30:07.000000,2025-09-15 22:20:23.273747+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,21.0,89.910001,1.2,98.181854,0.0,939.7,20.84,,,4.046265
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 19:40:07.000000,2025-09-15 22:40:22.604258+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.709999,89.910001,1.1,111.804565,0.0,939.8,20.549999,,,4.171591
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:00:07.000000,2025-09-15 23:00:23.452754+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.530001,89.910001,2.8,142.276367,0.0,940.0,20.370001,,,4.279014
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:30:08.000000,2025-09-15 23:20:23.270001+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.43,89.910001,2.6,319.072968,0.0,940.1,20.27,,,4.099975
1,KFarm,22.413729,37.427095,SoDa,2025-09-15 20:40:08.000000,2025-09-15 23:40:22.935239+03:00,Λίμνη Τάκα,Αρκαδίας,22.3788977,37.4344381,20.389999,89.910001,2.1,119.786835,0.0,940.1,20.23,,,3.956743
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-14 23:50:00.000000,2025-09-15 00:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,10.2,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 00:12:00.000000,2025-09-15 00:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,10.4,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 00:40:00.000000,2025-09-15 00:40:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,10.6,72.0,0.0,,0.0,1016.8,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 01:00:00.000000,2025-09-15 01:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.8,72.0,0.0,,0.0,1016.8,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 01:12:00.000000,2025-09-15 01:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.3,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 01:40:00.000000,2025-09-15 01:40:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.4,72.0,0.0,,0.0,1016.8,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 02:00:00.000000,2025-09-15 02:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.6,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 02:12:00.000000,2025-09-15 02:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.8,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 02:32:00.000000,2025-09-15 02:40:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,11.9,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 03:00:00.000000,2025-09-15 03:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.0,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 03:20:00.000000,2025-09-15 03:20:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.2,72.0,0.0,,0.0,1017.3,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 03:40:00.000000,2025-09-15 03:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.4,69.0,0.0,,0.0,1017.1,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 04:00:00.000000,2025-09-15 04:00:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.6,72.0,0.0,,0.0,1017.1,15.4,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 04:12:00.000000,2025-09-15 04:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.7,66.0,0.0,,0.0,1016.9,15.4,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 04:40:00.000000,2025-09-15 04:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,12.8,69.0,0.0,,0.0,1017.1,15.4,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 05:00:00.000000,2025-09-15 05:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.0,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 05:12:00.000000,2025-09-15 05:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.1,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 05:40:00.000000,2025-09-15 05:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.3,69.0,0.0,,0.0,1017.3,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 06:00:00.000000,2025-09-15 06:00:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.5,72.0,0.0,,0.0,1017.3,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 06:15:00.000000,2025-09-15 06:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.6,66.0,0.0,,0.0,1016.9,16.1,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 06:30:00.000000,2025-09-15 06:40:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,13.7,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 06:50:00.000000,2025-09-15 07:00:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.0,72.0,0.0,,0.0,1016.9,15.9,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 07:10:00.000000,2025-09-15 07:20:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.2,72.0,0.0,,0.0,1016.9,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 07:30:00.000000,2025-09-15 07:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.5,69.0,0.0,,0.0,1016.9,15.9,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 08:00:00.000000,2025-09-15 08:00:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.7,72.0,0.0,,0.0,1017.3,15.9,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 08:12:00.000000,2025-09-15 08:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.8,66.0,0.0,,0.0,1016.9,15.9,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 08:40:00.000000,2025-09-15 08:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,14.9,69.0,0.0,,0.0,1017.3,16.6,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 09:00:00.000000,2025-09-15 09:00:16.091392+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,15.0,72.0,0.0,,0.0,1017.3,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 09:12:00.000000,2025-09-15 09:20:15.664979+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,15.1,66.0,0.0,,0.0,1016.9,16.6,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 09:40:00.000000,2025-09-15 09:40:15.303873+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,15.5,69.0,0.0,,0.0,1017.3,16.6,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 10:00:00.000000,2025-09-15 10:00:15.910063+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,15.6,72.0,0.0,,0.0,1017.0,16.6,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 10:15:00.000000,2025-09-15 10:20:16.081585+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.8,72.0,0.0,,0.0,1017.0,16.2,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 10:40:00.000000,2025-09-15 10:40:15.558349+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.9,74.0,1.6,157.0,0.0,1017.6,16.2,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 11:00:00.000000,2025-09-15 11:00:15.731938+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.3,76.0,0.0,,0.0,1017.9,16.2,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 11:15:00.000000,2025-09-15 11:20:15.820978+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.3,82.0,0.0,,0.0,1019.0,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 11:40:00.000000,2025-09-15 11:40:15.244010+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.5,84.0,0.0,,0.0,1019.0,16.7,,,
4,SFarm,22.2506897,37.3688203,WeatherUnderground,2025-09-15 12:00:00.000000,2025-09-15 12:00:15.911300+03:00,Πάπαρης,Αρκαδίας,22.2799037,37.4049273,16.5,87.0,0.0,,0.0,1019.0,17.2,,,
