id_api,animal_name,farm_id_api,farm_name,mean_acc_g,median_acc_g,mean_temp,n_rows,z_acc,z_temp,possible_sick
DT559,Κρούτα,2,AFarm,0.9630463075367536,0.9601459513783416,33.6437124248497,3992,-0.8911480484169025,0.13366425010049274,False
DT557,Μαϊστράλω (Χιώτικο),2,AFarm,0.9648688595610232,0.9601459513783416,34.513243859204856,3949,-0.5054209110315453,1.152430111379561,False
DT558,Λάγια (Μπούτσικο),2,AFarm,0.9738557188006426,0.9762453100377452,32.43192786385573,3937,1.3965689594484008,-1.2860943614800453,False
